2026-08-22 16:57:11,912 | WARNING | KRW-GRVT 일봉 부족: 17개
2026-08-22 16:57:21,886 | INFO | 일봉 수집: 20/72 / 성공 18 / 실패 2
2026-08-22 16:57:26,925 | WARNING | KRW-PROM 일봉 부족: 10개
2026-08-22 16:57:27,713 | WARNING | KRW-ZAMA 일봉 부족: 130개
2026-08-22 16:57:28,488 | WARNING | KRW-PRL 일봉 부족: 117개
2026-08-22 16:57:33,198 | WARNING | KRW-DOS 일봉 부족: 11개
2026-08-22 16:57:33,722 | WARNING | KRW-CAP 일봉 부족: 16개
2026-08-22 16:57:34,379 | WARNING | KRW-SLX 일봉 부족: 82개
2026-08-22 16:57:42,881 | WARNING | KRW-HOME 일봉 부족: 18개
2026-08-22 16:57:49,672 | WARNING | KRW-O 일봉 부족: 30개
2026-08-22 16:57:51,114 | INFO | 일봉 수집: 40/72 / 성공 30 / 실패 10
2026-08-22 16:57:53,970 | WARNING | KRW-EDGE 일봉 부족: 171개
2026-08-22 16:57:54,756 | WARNING | KRW-TAO 일봉 부족: 187개
2026-08-22 16:57:59,187 | WARNING | KRW-CC 일봉 부족: 129개
2026-08-22 16:58:07,123 | WARNING | KRW-ARX 일봉 부족: 60개
2026-08-22 16:58:09,451 | WARNING | KRW-VVV 일봉 부족: 102개
2026-08-22 16:58:14,172 | WARNING | KRW-BSB 일봉 부족: 15개
2026-08-22 16:58:21,994 | INFO | 일봉 수집: 60/72 / 성공 44 / 실패 16
2026-08-22 16:58:25,800 | WARNING | KRW-CHIP 일봉 부족: 123개
2026-08-22 16:58:26,587 | WARNING | KRW-UP2 일봉 부족: 101개
2026-08-22 16:58:29,184 | WARNING | KRW-EUL 일봉 부족: 27개
2026-08-22 16:58:30,481 | WARNING | KRW-BIRB 일봉 부족: 200개
2026-08-22 16:58:37,086 | WARNING | KRW-ESP 일봉 부족: 179개
2026-08-22 16:58:38,648 | INFO | 일봉 수집: 72/72 / 성공 51 / 실패 21
2026-08-22 16:58:38,683 | INFO | 분석 진행: 50/72
2026-08-22 16:58:38,697 | WARNING | 최소 목표 20페어 미달: 10페어
2026-08-22 16:58:41,726 | INFO | 분봉 수집: 1/10 / KRW-UNI
2026-08-22 16:58:44,773 | INFO | 분봉 수집: 2/10 / KRW-ONDO
2026-08-22 16:58:47,789 | INFO | 분봉 수집: 3/10 / KRW-ENSO
2026-08-22 16:58:50,787 | INFO | 분봉 수집: 4/10 / KRW-TRX
2026-08-22 16:58:53,843 | INFO | 분봉 수집: 5/10 / KRW-JTO
2026-08-22 16:58:56,914 | INFO | 분봉 수집: 6/10 / KRW-XEC
2026-08-22 16:58:59,899 | INFO | 분봉 수집: 7/10 / KRW-NEAR
2026-08-22 16:59:02,952 | INFO | 분봉 수집: 8/10 / KRW-AVNT
2026-08-22 16:59:06,008 | INFO | 분봉 수집: 9/10 / KRW-MMT
2026-08-22 16:59:09,012 | INFO | 분봉 수집: 10/10 / KRW-XLM
2026-08-22 16:59:12,052 | INFO | 완료: 10페어
2026-08-22 17:04:28,866 | INFO | UPBIT KRW 박스 스캔 시작
2026-08-22 17:04:30,121 | INFO | 현재가/거래대금 수집 1/6 (50페어)
2026-08-22 17:04:30,836 | INFO | 현재가/거래대금 수집 2/6 (50페어)
2026-08-22 17:04:31,580 | INFO | 현재가/거래대금 수집 3/6 (50페어)
2026-08-22 17:04:32,293 | INFO | 현재가/거래대금 수집 4/6 (50페어)
2026-08-22 17:04:32,998 | INFO | 현재가/거래대금 수집 5/6 (50페어)
2026-08-22 17:04:33,699 | INFO | 현재가/거래대금 수집 6/6 (34페어)
2026-08-22 17:04:34,408 | INFO | 유니버스: 72페어 / 최소 24시간 거래대금 3000000000원 / 경보 제외=True / 주의 제외=True
2026-08-22 17:04:55,260 | WARNING | KRW-RE 일봉 부족: 64개
2026-08-22 17:05:04,801 | WARNING | KRW-GRVT 일봉 부족: 17개
2026-08-22 17:05:15,478 | INFO | 일봉 수집: 20/72 / 성공 18 / 실패 2
2026-08-22 17:05:20,648 | WARNING | KRW-PROM 일봉 부족: 10개
2026-08-22 17:05:21,536 | WARNING | KRW-ZAMA 일봉 부족: 130개
2026-08-22 17:05:22,366 | WARNING | KRW-PRL 일봉 부족: 117개
2026-08-22 17:05:27,328 | WARNING | KRW-DOS 일봉 부족: 11개
2026-08-22 17:05:27,879 | WARNING | KRW-CAP 일봉 부족: 16개
2026-08-22 17:05:28,590 | WARNING | KRW-SLX 일봉 부족: 82개
2026-08-22 17:05:37,644 | WARNING | KRW-HOME 일봉 부족: 18개
2026-08-22 17:05:45,160 | WARNING | KRW-O 일봉 부족: 30개
2026-08-22 17:05:46,674 | INFO | 일봉 수집: 40/72 / 성공 30 / 실패 10
2026-08-22 17:05:49,742 | WARNING | KRW-EDGE 일봉 부족: 171개
2026-08-22 17:05:50,754 | WARNING | KRW-TAO 일봉 부족: 187개
2026-08-22 17:05:55,729 | WARNING | KRW-CC 일봉 부족: 129개
2026-08-22 17:06:04,245 | WARNING | KRW-ARX 일봉 부족: 60개
2026-08-22 17:06:06,751 | WARNING | KRW-VVV 일봉 부족: 102개
2026-08-22 17:06:09,533 | WARNING | KRW-BSB 일봉 부족: 15개
2026-08-22 17:06:20,473 | INFO | 일봉 수집: 60/72 / 성공 44 / 실패 16
2026-08-22 17:06:24,558 | WARNING | KRW-CHIP 일봉 부족: 123개
2026-08-22 17:06:25,393 | WARNING | KRW-UP2 일봉 부족: 101개
2026-08-22 17:06:25,950 | WARNING | KRW-EUL 일봉 부족: 27개
2026-08-22 17:06:29,586 | WARNING | KRW-BIRB 일봉 부족: 200개
2026-08-22 17:06:36,549 | WARNING | KRW-ESP 일봉 부족: 179개
2026-08-22 17:06:38,267 | INFO | 일봉 수집: 72/72 / 성공 51 / 실패 21
2026-08-22 17:06:38,291 | INFO | 분석 진행: 50/72
2026-08-22 17:06:38,300 | WARNING | 최소 목표 20페어 미달: 10페어
2026-08-22 17:06:41,577 | INFO | 분봉 수집: 1/10 / KRW-UNI
2026-08-22 17:06:45,012 | INFO | 분봉 수집: 2/10 / KRW-ONDO
2026-08-22 17:06:48,264 | INFO | 분봉 수집: 3/10 / KRW-ENSO
2026-08-22 17:06:51,578 | INFO | 분봉 수집: 4/10 / KRW-TRX
2026-08-22 17:06:54,817 | INFO | 분봉 수집: 5/10 / KRW-JTO
2026-08-22 17:06:58,097 | INFO | 분봉 수집: 6/10 / KRW-XEC
2026-08-22 17:07:01,343 | INFO | 분봉 수집: 7/10 / KRW-NEAR
2026-08-22 17:07:04,589 | INFO | 분봉 수집: 8/10 / KRW-AVNT
2026-08-22 17:07:07,888 | INFO | 분봉 수집: 9/10 / KRW-MMT
2026-08-22 17:07:11,121 | INFO | 분봉 수집: 10/10 / KRW-XLM
2026-08-22 17:07:13,375 | INFO | 완료: 10페어
2026-08-22 17:18:41,742 | INFO | UPBIT KRW 박스 스캔 시작
2026-08-22 17:18:43,626 | INFO | 현재가/거래대금 수집 1/6 (50페어)
2026-08-22 17:18:44,572 | INFO | 현재가/거래대금 수집 2/6 (50페어)
2026-08-22 17:18:45,500 | INFO | 현재가/거래대금 수집 3/6 (50페어)
2026-08-22 17:18:46,475 | INFO | 현재가/거래대금 수집 4/6 (50페어)
2026-08-22 17:18:47,417 | INFO | 현재가/거래대금 수집 5/6 (50페어)
2026-08-22 17:18:48,677 | INFO | 현재가/거래대금 수집 6/6 (34페어)
2026-08-22 17:18:49,617 | INFO | 유니버스: 71페어 / 최소 24시간 거래대금 3000000000원 / 경보 제외=True / 주의 제외=True
2026-08-22 17:19:17,165 | WARNING | KRW-RE 일봉 부족: 64개
2026-08-22 17:19:30,425 | WARNING | KRW-GRVT 일봉 부족: 17개
2026-08-22 17:19:45,473 | INFO | 일봉 수집: 20/71 / 성공 18 / 실패 2
2026-08-22 17:19:52,568 | WARNING | KRW-PROM 일봉 부족: 10개
2026-08-22 17:19:53,656 | WARNING | KRW-ZAMA 일봉 부족: 130개
2026-08-22 17:19:54,738 | WARNING | KRW-PRL 일봉 부족: 117개
2026-08-22 17:20:01,448 | WARNING | KRW-DOS 일봉 부족: 11개
2026-08-22 17:20:02,154 | WARNING | KRW-CAP 일봉 부족: 16개
2026-08-22 17:20:03,104 | WARNING | KRW-SLX 일봉 부족: 82개
2026-08-22 17:20:14,725 | WARNING | KRW-HOME 일봉 부족: 18개
2026-08-22 17:20:24,233 | WARNING | KRW-O 일봉 부족: 30개
2026-08-22 17:20:26,263 | INFO | 일봉 수집: 40/71 / 성공 30 / 실패 10
2026-08-22 17:20:30,515 | WARNING | KRW-EDGE 일봉 부족: 171개
2026-08-22 17:20:31,698 | WARNING | KRW-TAO 일봉 부족: 187개
2026-08-22 17:20:35,687 | WARNING | KRW-CC 일봉 부족: 129개
2026-08-22 17:20:46,827 | WARNING | KRW-ARX 일봉 부족: 60개
2026-08-22 17:20:50,121 | WARNING | KRW-VVV 일봉 부족: 102개
2026-08-22 17:20:56,118 | WARNING | KRW-BSB 일봉 부족: 15개
2026-08-22 17:21:09,936 | INFO | 일봉 수집: 60/71 / 성공 44 / 실패 16
2026-08-22 17:21:15,283 | WARNING | KRW-CHIP 일봉 부족: 123개
2026-08-22 17:21:16,365 | WARNING | KRW-UP2 일봉 부족: 101개
2026-08-22 17:21:17,072 | WARNING | KRW-EUL 일봉 부족: 27개
